id	pali_1	Fin	sbs_class_anki	sbs_category	pos	grammar	derived_from	neg	verb	trans	plus_case	meaning_1	ru_meaning	sbs_meaning	root_pali	root_base	construction	phonetic	derivative	suffix	compound_type	compound_construction	sanskrit	root_sk	variant	commentary	notes	sbs_notes	ru_notes	source_1	sutta_1	example_1	sbs_chant_pali_1	sbs_chant_eng_1	sbs_chapter_1	source_2	sutta_2	example_2	sbs_chant_pali_2	sbs_chant_eng_2	sbs_chapter_2	sbs_source_3	sbs_sutta_3	sbs_example_3	sbs_chant_pali_3	sbs_chant_eng_3	sbs_chapter_3	sbs_source_4	sbs_sutta_4	sbs_example_4	sbs_chant_pali_4	sbs_chant_eng_4	sbs_chapter_4	sbs_source_5	sbs_sutta_5	sbs_example_5	sbs_chant_pali_5	sbs_chant_eng_5	sbs_chapter_5	sbs_index	stem	pattern	test	sbs_class	count	sbs_audio	move	Feedback
13954	bhante	ss	1		masc	voc sg	bhavant					sir(s); lord(s); venerable sir(s); reverend(s)			√bhad 1 a (to be good, lucky)		√bhad + anta + e<br/>bhadanta + e						bhavantaḥ	√bhand						DN 14.13	mahāpadānasuttaṃ	seyyathā'pi, <b>bhante</b>, nikkujjitaṃ vā ukkujjeyya, paṭicchannaṃ vā vivareyya, mūḷhassa vā maggaṃ ācikkheyya, andhakāre vā telapajjotaṃ dhāreyya, cakkhumanto rūpāni dakkhantī'ti. evam'evaṃ bhagavatā anekapariyāyena dhammo pakāsito.				AN 10.58	mūlakasuttaṃ	bhagavaṃmūlakā no, bhante, dhammā bhagavaṃnettikā bhagavaṃpaṭisaraṇā. sādhu vata, <b>bhante</b>, bhagavantaṃ'y'eva paṭibhātu etassa bhāsitassa attho. bhagavato sutvā bhikkhū dhāressantī'ti.				SN 22.59	anattalakkhaṇasuttaṃ	taṃ kiṃ maññatha, bhikkhave, rūpaṃ niccaṃ vā aniccaṃ vā'ti? aniccaṃ, <b>bhante</b>.	Anatta-lakkhaṇa-sutta	The Discourse on the Characteristic of Not-Self	Cardinal Suttas	AN 8.53	saṃkhittasuttaṃ	sādhu me, <b>bhante</b>, bhagavā saṃkhittena dhammaṃ desetu, yam'ahaṃ bhagavato dhammaṃ sutvā ekā vūpakaṭṭhā appamattā ātāpinī pahit'attā vihareyyan'ti	Saṅkhitta-dhamma	The Dhamma in Brief	Teachings							38n	!*	bhavant masc	73			[sound:bhante.mp3]	moved	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=bhante&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
63383	upekkhā	ss	1		fem		upekkhati					looking on; mental poise; mental balance; equanimity; equipoise; non-reactivity; composure			√ikkh 1 a (to see, mark)		upa + √ikkh + ā	i > e	kita	ā			upekṣā	√īkṣ						MN 152	indriyabhāvanāsuttaṃ	etaṃ santaṃ etaṃ paṇītaṃ yadidaṃ <b>upekkhā</b>'ti				MN 62	mahārāhulovādasuttaṃ	<b>upekkhaṃ</b>, rāhula, bhāvanaṃ bhāvehi. <b>upekkhañ</b>'hi te, rāhula, bhāvanaṃ bhāvayato yo paṭigho so pahīyissati.				DN 22.18	mahāsatipaṭṭhānasuttaṃ	sukhassa ca pahānā dukkhassa ca pahānā, pubb'eva somanassadomanassānaṃ atthaṅ'gamā, adukkham'asukhaṃ <b>upekkhā</b>satipārisuddhiṃ catutthaṃ jhānaṃ upasampajja viharati.	Ariy'aṭṭhaṅgika-magga	The Noble Eightfold Path	Teachings	DN 13.8	tevijjasuttaṃ	<b>upekkhā</b>sahagatena cetasā ekaṃ disaṃ pharitvā viharati<br/>tathā dutiyaṃ tathā tatiyaṃ tathā catutthaṃ	Brahmavihārā	The Divine Abidings	Reflections							32n	upekkh	ā fem	73	7	175	[sound:upekkhā.mp3]		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=upekkhā&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
49685	saddhā 1	ps	1		fem		saddahati					faith (in); belief (in); trust (in); lit. putting heart			√dhā 1 a (to place, support)		sad + √dhā + ā		kita	ā			śrāddha	√dhā						DHP 144	daṇḍavaggo	asso yathā bhadro kasāniviṭṭho,<br/>ātāpino saṃvegino bhavātha,<br/><b>saddhāya</b> sīlena ca vīriyena ca,<br/>samādhinā dhammavinicchayena ca,<br/>sampannavijjācaraṇā patissatā,<br/>jahissatha dukkham'idaṃ anappakaṃ.				SNP 4	kasibhāradvājasuttaṃ<br/>uragavaggo 4	<b>saddhā</b> bījaṃ tapo vuṭṭhi,<br/>paññā me yuganaṅgalaṃ,<br/>hirī īsā mano yottaṃ,<br/>sati me phālapācanaṃ.				MN 27	cūḷahatthipadopamasuttaṃ	so taṃ dhammaṃ sutvā tathāgate <b>saddhaṃ</b> paṭilabhati. so tena <b>saddhā</b>paṭilābhena samannāgato iti paṭisañcikkhati	Anupubba-sikkhā	The Gradual Training	Teachings													18n	saddh	ā fem	73	7	503	[sound:saddhā.mp3]		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=saddhā 1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
57560	suñña 2	ps	1		adj							empty; uninhabited											śūnya, śūna							DN 16.7	mahāparinibbānasuttaṃ	atha kho bhagavā acirapakkantesu pāṭaligāmikesu upāsakesu <b>suñña</b>-agāraṃ pāvisi				AN 10.48	pabbajitābhiṇhasuttaṃ	kacci nu kho'haṃ <b>suññ</b>'āgāre abhiramāmī'ti, pabbajitena abhiṇhaṃ paccavekkhitabbaṃ.	Dasadhammā pabbajita-abhiṇha-paccavekkhaṇā	Ten Subjects for Frequent Recollection by One Who Has Gone Forth	Reflections	SN 35.238	āsīvisopamasuttaṃ	so passeyya <b>suññaṃ</b> gāmaṃ. yaññad'eva gharaṃ paviseyya rittakaññ'eva paviseyya tucchakaññ'eva paviseyya suññakaññ'eva paviseyya.																34n	suññ	a adj	73	11	129	[sound:suñña.mp3]		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=suñña 2&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
56693	sotāpanna 1	p	1		adj	comp						who has entered the stream; entered the first stage of the path					sota + āpanna				dutiyā tappurisa	sot<b>aṃ</b> + āpanna	srotaāpanna							UD 70	utenasuttaṃ	sant'ettha, bhikkhave, upāsikāyo <b>sot'āpannā</b>, santi sakadāgāminiyo, santi anāgāminiyo. sabbā tā, bhikkhave, upāsikāyo anipphalā kālaṅ'katā'ti.				SN 25.1	cakkhusuttaṃ	yo, bhikkhave, ime dhamme evaṃ pajānāti evaṃ passati, ayaṃ vuccati, <b>sot'āpanno</b> avinipātadhammo niyato sambodhiparāyano'ti.				SN 12.41	pañcaverabhayasuttaṃ	so ākaṅkhamāno attanā'va attānaṃ byākareyya  khīṇanirayo'mhi khīṇatiracchānayoni khīṇapettivisayo khīṇ'āpāyaduggativinipāto <b>sot'āpanno</b>'ham'asmi avinipātadhammo niyato sambodhiparāyaṇo'ti																	sotāpann	a adj	73			[sound:sotāpanna.mp3]		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=sotāpanna 1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
52101	sampajañña	pp	1		nt	abstr	sampajāna					attentiveness; clear awareness; full comprehension			√ñā 5 nā (to know)	√ñā + nā > jānā	saṃ + pa + jānā + ya<br/>sampajāna + ya	ṃ > m<br/>ñ > j	taddhita	ya			samprajñā	√jñā						TH 247	udāyittheragāthā	sati ca <b>sampajaññañ</b>'ca,<br/>caraṇā nāgassa tepare,<br/>saddhāhattho mahānāgo,<br/>upekkhāsetadantavā.				DN 9.7	poṭṭhapādasuttaṃ, tayo attapaṭilābhā	saṃkilesikā c'eva dhammā pahīyissanti ... pāmujjaṃ c'eva bhavissati pīti ca passaddhi ca sati ca <b>sampajaññañ</b>'ca sukho ca vihāro.				AN 10.61	avijjāsuttaṃ	sati<b>sampajaññam</b>'p'āhaṃ, bhikkhave, sāhāraṃ vadāmi, no anāhāraṃ. ko c'āhāro sati<b>sampajaññassa</b>? yonisomanasikāro'ti'ssa vacanīyaṃ.				AN 8.74	dutiya maraṇassatisuttaṃ	seyyathā'pi ādittacelo vā ādittasīso vā, tass'eva celassa vā sīsassa vā nibbāpanāya adhimattaṃ chandañ'ca vāyāmañ'ca ussāhañ'ca ussoḷhiñ'ca appaṭivāniñ'ca satiñ'ca <b>sampajaññañ</b>'ca kareyya.											sampajaññ	a nt	73		35	[sound:sampajañña.mp3]		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=sampajañña&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
39974	pācittiya 1	pp	1		nt							(vinaya) offence requiring confession											prāyaścitta			(VIN 6.8.5) <b>pācittiyan</b>'ti yaṃ vuttaṃ,<br/>taṃ suṇohi yathātathaṃ,<br/>pāteti kusalaṃ dhammaṃ,<br/>ariyamaggaṃ aparajjhati,<br/>cittasaṃmohanaṭṭhānaṃ,<br/>ten'etaṃ iti vuccati.				VIN PAT NP 1	kathinasikkhāpadaṃ	niṭṭhitacīvarasmiṃ bhikkhunā ubbhatasmiṃ kathine das'āhaparamaṃ atirekacīvaraṃ dhāretabbaṃ, taṃ atikkāmayato nissaggiyaṃ <b>pācittiyaṃ</b>.				VIN 2.5.6.7	nahāna sikkhāpadaṃ	yo pana bhikkhu oren'addhamāsaṃ nahāyeyya, <b>pācittiyan</b>'ti				VIN PAT PC 1	musāvāda sikkhāpada	sampajānamusāvāde, <b>pācittiyaṃ</b>.																	pācittiy	a nt	73	9	1295	[sound:pācittiya.mp3]		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=pācittiya 1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
53405	saṅghāṭi 1	ps	1	e	fem		saṅghaṭeti					outer robe; double robe; patchwork robe; lit. joined together			√ghaṭ 1 a (to join together)		saṃ + √ghaṭ > ghāṭ + *i	ṃ > ṅ<br/>a > ā	kita	*i			saṃghāṭi	√jhaṭ						MN 86	aṅgulimālasuttaṃ	atha kho āyasmā aṅgulimālo bhinnena sīsena, lohitena gaḷantena, bhinnena pattena, vipphālitāya <b>saṅghāṭiyā</b> yena bhagavā ten'upasaṅkami				VIN 1.2.13	kuladūsaka sikkhāpadaṃ	muṭṭhīhi'pi yujjhanti, raṅgamajjhe'pi <b>saṅghāṭiṃ</b> pattharitvā naccakiṃ evaṃ vadanti, idha, bhagini, naccassū'ti, nalāṭikam'pi denti, vividham'pi anācāraṃ ācaranti.				MN 107	gaṇakamoggallānasuttaṃ	samiñjite pasārite sampajānakārī, <b>saṅghāṭi</b>pattacīvaradhāraṇe sampajānakārī, asite pīte khāyite sāyite sampajānakārī	Anupubba-sikkhā	The Gradual Training	Teachings													18n	saṅghāṭ	i fem	73	8	53	[sound:saṅghāṭi.mp3]		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=saṅghāṭi 1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
56654	soracca	pn	1		nt	abstr	sorata					kindness; gentleness; compassion; (comm) good conduct; lit. gentle state			√ram 1 a (to delight, please)		su > so + √ram + ta + *ya<br/>surata + *ya	u > o<br/>mt > t<br/>ty > cc	taddhita	*ya			sūrata	√ram		(ANa) <b>soraccan</b>'ti sucisīlaṃ				TH 247	udāyittheragāthā	nāgaṃ vo kittayissāmi,<br/>na hi āguṃ karoti so,<br/><b>soraccaṃ</b> avihiṃsā ca,<br/>pādā nāgassa te duve.				SNP 4	kasibhāradvājasuttaṃ<br/>uragavaggo 4	kāyagutto vacīgutto,<br/>āhāre udare yato,<br/>saccaṃ karomi niddānaṃ,<br/><b>soraccaṃ</b> me pamocanaṃ.				AN 4.61	pattakammasuttaṃ	samaṇabrāhmaṇā madappamādā paṭiviratā khanti<b>soracce</b> niviṭṭhā ekam'attānaṃ damenti, ekam'attānaṃ samenti, ekam'attānaṃ parinibbāpenti,																	soracc	a nt	73		10	[sound:soracca.mp3]		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=soracca&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
28967	khanti 1	pp	1		fem	abstr	khamati					patience; endurance; tolerance			√kham 1 a (to tolerate, endure)		√kham + ti	m > n	kita	ti			kṣānti	√kṣam		(SNa) <b>khantiyā</b>'ti adhivāsanakhantiyā.				SN 11.4	vepacittisuttaṃ	yo have balavā santo,<br/>dubbalassa titikkhati,<br/>tam'āhu paramaṃ <b>khantiṃ</b>,<br/>niccaṃ khamati dubbalo.				SN 47.19	sedakasuttaṃ	kathañ'ca, bhikkhave, paraṃ rakkhanto attānaṃ rakkhati? <b>khantiyā</b>, avihiṃsāya, mettacittatāya, anudayatāya, evaṃ kho, bhikkhave, paraṃ rakkhanto attānaṃ rakkhati.				AN 4.61	pattakammasuttaṃ	samaṇabrāhmaṇā madappamādā paṭiviratā <b>khanti</b>soracce niviṭṭhā ekam'attānaṃ damenti, ekam'attānaṃ samenti, ekam'attānaṃ parinibbāpenti,																	khant	i fem	73			[sound:khanti.mp3]		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=khanti 1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
50336	sakkāyadiṭṭhi	ps	1		fem	comp						view that one is an embodied being; personality view; self-identification					sakkāya + diṭṭhi				kammadhāraya	sakkāya + diṭṭhi	satkāyadṛṣṭi							MN 2.2	sabbāsavasuttaṃ	tassa evaṃ yoniso manasikaroto tīṇi saṃyojanāni pahīyanti, <b>sakkāyadiṭṭhi</b>, vicikicchā, sīlabbataparāmāso. ime vuccanti, bhikkhave, āsavā dassanā pahātabbā				AN 10.13	saṃyojanasuttaṃ	<b>sakkāyadiṭṭhi</b>, vicikicchā, sīlabbataparāmāso, kāmacchando, byāpādo, imāni pañc'oram'bhāgiyāni saṃyojanāni.				SNP 13	ratanasuttaṃ<br/>cūḷavaggo 1	sahā'v'assa dassanasampadāya, taya'ssu dhammā jahitā bhavanti. <br/><b>sakkāyadiṭṭhi</b> vicikicchitañ'ca, sīlabbataṃ vā pi yad'atthi kiñci.	Ratana-sutta		Protective Recitations													52n	sakkāyadiṭṭh	i fem	73			[sound:sakkāyadiṭṭhi.mp3]		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=sakkāyadiṭṭhi&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
70116	yoniso	ps	1		ind	adv, abl sg	yoni					properly; prudently; thoroughly; carefully; intelligently; lit. to the source			√yu 1 a (to unite, fasten)		√yu > yo + *ni + so<br/>yoni + so		taddhita	so			yoniśas							DHP 326	nāgavaggo	idaṃ pure cittam'acāri cārikaṃ,<br/>yen'icchakaṃ yatthakāmaṃ yathāsukhaṃ,<br/>tadajj'ahaṃ niggahessāmi <b>yoniso</b>,<br/>hatthippabhinnaṃ viya aṅkusaggaho.				AN 10.47	mahālisuttaṃ	ko pana, bhante, hetu ko paccayo kalyāṇassa kammassa kiriyāya kalyāṇassa kammassa pavattiyā'ti? ... <b>yoniso</b> manasikāro kho, mahāli, hetu, yoniso manasikāro paccayo kalyāṇassa kammassa kiriyāya kalyāṇassa kammassa pavattiyā.				MN 2.4	sabbāsavasuttaṃ	paṭisaṅkhā <b>yoniso</b> cīvaraṃ paṭisevāmi yāva'd'eva sītassa paṭighātāya uṇhassa paṭighātāya ḍaṃsamakasavāt'ātapasiriṃsapasamphassānaṃ paṭighātāya	Cattaro parikkhāra	The Four Requisites	Reflections													30n	-		73	13	248	[sound:yoniso.mp3]	moved	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=yoniso&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
41365	pañcanīvaraṇa	ps	1		nt	comp						five obstacles; five barriers; five hindrances					pañca + nīvaraṇa				digu	pañca + nīvaraṇāni	pañca + nīvaraṇa				kāmacchandanīvaraṇaṃ, byāpādanīvaraṇaṃ, thinamiddhanīvaraṇaṃ, uddhaccakukkuccanīvaraṇaṃ, vicikicchānīvaraṇaṃ			DN 9.3	poṭṭhapādasuttaṃ	tass'ime <b>pañcanīvaraṇe</b> pahīne attani samanupassato pāmojjaṃ jāyati, pamuditassa pīti jāyati, pītimanassa kāyo passambhati, passaddhakāyo sukhaṃ vedeti, sukhino cittaṃ samādhiyati.				MN 39	mahāassapurasuttaṃ	so ime <b>pañca</b> <b>nīvaraṇe</b> pahāya cetaso upakkilese paññāya dubbalīkaraṇe	Anupubba-sikkhā	The Gradual Training	Teachings	AN 10.61	avijjāsuttaṃ	pañca'p'āhaṃ nīvaraṇe sāhāre vadāmi, no anāhāre. ko c'āhāro <b>pañcannaṃ nīvaraṇānaṃ</b>? tīṇi duccaritānī'ti'ssa vacanīyaṃ.																18n	pañcanīvaraṇ	a nt	73			[sound:pañcanīvaraṇa.mp3]		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=pañcanīvaraṇa&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
67326	vimutti	ss	1		fem		vimuñcati					freedom; liberation; release; deliverance			√muc 2 ṃa (to release, free)		vi + √muc + ti		kita	ti			vimukti	√muc						ITI 62	indriyasuttaṃ	tato aññā vimuttassa,<br/>ñāṇaṃ ve hoti tādino,<br/>akuppā me <b>vimuttī</b>'ti,<br/>bhavasaṃyojanakkhayā.				UD 45	uposathasuttaṃ	seyyathā'pi, bhikkhave, mahāsamuddo ekaraso loṇaraso, evam'eva kho, bhikkhave, ayaṃ dhammavinayo ekaraso <b>vimutti</b>raso				SN 56.11	dhammacakkappavattanasuttaṃ	ñāṇañ'ca pana me dassanaṃ udapādi, akuppā me <b>vimutti</b>, ayam'antimā jāti, n'atthidāni punabbhavo'ti.	Dhamma-cakkappavattana	Setting in Motion The Wheel of Dhamma	Teachings	SN 46.3	sīlasuttaṃ	ye te, bhikkhave, bhikkhū sīlasampannā samādhisampannā ñāṇasampannā <b>vimutti</b>sampannā <b>vimutti</b>ñāṇadassanasampannā,	Satta-sambojjhaṅgā	The Seven Factors of Awakening	Teachings							17n	vimutt	i fem	73	8	131	[sound:vimutti.mp3]		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=vimutti&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
1276	abyāpāda	pss	1		masc	abstr	byāpajjati	neg				goodwill; kindness; friendliness; benevolence; lit. not ill-will			√pad 3 ya (to go, step)		na > a + vi > vy > by + ā + √pad > pād + *a	vi > by<br/>a > ā	kita	*a	kammadhāraya	na + byāpāda	na + vyāpādya	√pad	avyāpāda					SN 45.4	jāṇussoṇi brāhmaṇasuttaṃ	<b>abyāpādo</b> avihiṃsā,<br/>viveko yassa āvudhaṃ,<br/>titikkhā cammasannāho,<br/>yogakkhemāya vattati.				MN 8	sallekhasuttaṃ	evam'eva kho, cunda, vihiṃsakassa purisapuggalassa avihiṃsā hoti parikkamanāya ... abhijjhālussa purisapuggalassa anabhijjhā hoti parikkamanāya, byāpannacittassa purisapuggalassa <b>abyāpādo</b> hoti parikkamanāya				DN 22.18	mahāsatipaṭṭhānasuttaṃ	nekkhammasaṅkappo, <b>abyāpāda</b>saṅkappo, avihiṃsāsaṅkappo, ayaṃ vuccati bhikkhave sammāsaṅkappo.	Ariy'aṭṭhaṅgika-magga	The Noble Eightfold Path	Teachings	MN 19	dvedhāvitakkasuttaṃ	pahāsi byāpādavitakkaṃ, <b>abyāpāda</b>vitakkaṃ bahulamakāsi, tassaṃ taṃ abyāpādavitakkāya cittaṃ namati.										21n	abyāpād	a masc	73	2	86	[sound:abyāpāda.mp3]	moved	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=abyāpāda&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
67795	vipassanā	p	1		fem	abstr	vipassati					insight; penetrating internal vision; introspection; lit. seeing distinctly			√dis 1 a (to see)	√dis + a > disa > passa (irreg)	vi + passa + anā		kita	anā			vipaśyanā	√dṛś		(ANa) <b>vipassanā</b>'ti saṅkhārapariggāhakañāṇaṃ.<br/>(DSa) anicc'ādivasena vividhena ākārena passatī'ti <b>vipassanā</b>				MN 43	mahāvedallasuttaṃ	idh'āvuso, sammādiṭṭhi sīl'ānuggahitā ca hoti, sut'ānuggahitā ca hoti, sākacch'ānuggahitā ca hoti, samath'ānuggahitā ca hoti, <b>vipassanā</b>-anuggahitā ca hoti.				AN 10.71	ākaṅkhasuttaṃ	ākaṅkheyya ce, bhikkhave, bhikkhu, sabrahmacārīnaṃ piyo c'assaṃ manāpo ca garu ca bhāvanīyo cā'ti, sīlesv'ev'assa paripūrakārī ajjhattaṃ cetosamatham'anuyutto anirākatajjhāno <b>vipassanāya</b> samannāgato brūhetā suññ'āgārānaṃ.				AN 4.147	dutiyakālasuttaṃ	kālena dhammassavanaṃ, kālena dhammasākacchā, kālena sammasanā, kālena <b>vipassanā</b>, ime kho, bhikkhave, cattāro kālā sammā bhāviyamānā sammā anuparivattiyamānā anupubbena āsavānaṃ khayaṃ pāpenti.																	vipassan	ā fem	73	7	59	[sound:vipassanā.mp3]		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=vipassanā&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
32926	manasikāra	ps	1		masc	comp	manasikaroti					attention; bringing-to-mind; observation; noticing; focussing; lit. making in mind					manasi + kāra				alutta sattamī tappurisa	man<b>asi</b> + kāra	manasikāra							TH 139	nandattheragāthā	ayoniso <b>manasikārā</b>,<br/>maṇḍanaṃ anuyuñjisaṃ,<br/>uddhato capalo c'āsiṃ,<br/>kāmarāgena aṭṭito.				AN 10.47	mahālisuttaṃ	ko pana, bhante, hetu ko paccayo kalyāṇassa kammassa kiriyāya kalyāṇassa kammassa pavattiyā'ti? ... yoniso <b>manasikāro</b> kho, mahāli, hetu, yoniso <b>manasikāro</b> paccayo kalyāṇassa kammassa kiriyāya kalyāṇassa kammassa pavattiyā.				SN 12.2	vibhaṅgasuttaṃ	katamañ'ca, bhikkhave, nāmarūpaṃ? vedanā, saññā, cetanā, phasso, <b>manasikāro</b>, idaṃ vuccati nāmaṃ.	Paṭicca-samuppāda	Dependent Origination	Teachings	MN 2.1	sabbāsavasuttaṃ	jānato ahaṃ passato āsavānaṃ khayaṃ vadāmi, no ajānato no apassato. yoniso ca manasikāraṃ ayoniso ca <b>manasikāraṃ</b>.										23n	manasikār	a masc	73	2	98	[sound:manasikāra.mp3]		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=manasikāra&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
27826	karuṇā	ss	1		fem	abstr						compassion; sympathy; kindness (towards unfortunate beings); lit. action											karuṇā				MW suggests from √kṝ or √kṛ			VISM 1.1.2	sīlānisaṃsa kathā	seyyathā'pi nāma ekaṃ puggalaṃ duggataṃ durūpetaṃ disvā karuṇāyeyya, evam'eva sabbasatte <b>karuṇāya</b> pharatī'ti				MN 40	cūḷāssapurasuttaṃ	evam'eva kho, bhikkhave, khattiyakulā ce'pi agārasmā anagāriyaṃ pabbajito hoti, so ca tathāgatappaveditaṃ dhammavinayaṃ āgamma, evaṃ mettaṃ <b>karuṇaṃ</b> muditaṃ upekkhaṃ bhāvetvā labhati ajjhattaṃ vūpasamaṃ.				DN 13.8	tevijjasuttaṃ	iti uddham'adho tiriyaṃ sabbadhi sabbattatāya sabbāvantaṃ lokaṃ <b>karuṇā</b>sahagatena cetasā vipulena mahaggatena appamāṇena averena abyāpajjena pharitvā viharati.	Brahmavihārā	The Divine Abidings	Reflections	Thai		buddho susuddho <b>karuṇā</b>mah'aṇṇavo, yo'ccantasuddhabbarañāṇalocano, lokassa pāp'ūpakilesaghātako	Ratanattaya-paṇāma	Salutation to the Triple Gem	Homage to the Triple Gem							32n	karuṇ	ā fem	73		39	[sound:karuṇā.mp3]		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=karuṇā&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
